artist_name,soundcharts_uuid
OIYYIO,671d678e-c810-4db9-9e2e-d5f7bc9b86aa
Kaya Project,11e81bc7-8536-4d84-b8a9-a0369fe50396
VANISHING GIRL,832c8605-b0a7-4c99-a9fe-ae45c17fe92f
Sterium,11e83feb-c8e7-7c40-aec7-aa1c026db3d8
Khalil Alcontin,24c6d3fc-c5f8-11e8-ae05-549f35141000
Jay Eskar,11e83fe9-3338-8cb8-862c-aa1c026db3d8
Reggio,11e81bbb-ef09-8066-a2d1-a0369fe50396
Nathan Smoker,7aa8e43a-53a5-4751-9e2d-550b8b10b43e
Dre Skull,11e81bce-0f54-0af0-8259-a0369fe50396
Ezase Afro,797d2a38-3797-4c07-ab4b-54dafe9c0339
The Bassicks,2bfadbdc-8a00-46b1-b730-323a42063f91
LAAKE,11e83fe7-21e8-a83c-be37-a0369fe50396
IOVA,6746d720-cd39-11e8-973e-549f35141000
Clement,677a0d80-ce36-11e9-b0fb-549f35161576
涙quincke,1e7c694d-de27-4c53-903d-696b9badf006
LION HARRIS,2effe002-ea9f-4eff-9699-c9120413d909
Kaleta,11e81bbe-e78e-9828-b4ec-a0369fe50396
Aitor Cruz,11e83fe5-fa17-d1d0-9b4c-a0369fe50396
Hocus Pocus,11e81bc2-cdf3-c04c-b4c2-a0369fe50396
Nody,75d364fd-b44f-401a-bed8-19a65c9868dd
heRobust,11e81bd1-4faa-c686-8efa-a0369fe50396
Reehaa,ce961974-77cd-4ee2-a5be-f30610ceda50
NatiQ106,409064ef-f81c-4074-9e5d-66e4e34004ec
Tekkla,11e83fea-d7c7-77a2-80e1-a0369fe50396
Re-Mix,11e81bc4-36a6-7df4-86a0-a0369fe50396
Real Sach,3fba2434-cfe5-4db1-a0d8-dee7333d1c6b
Statik012,d8d1190c-fcd6-4ebd-a554-cade871c1660
Uberjak'd,11e81bd2-0e1b-9262-80c1-a0369fe50396
Jenkiss,290f4eed-89ad-49a2-b160-2c97fe194e06
HIGHSOCIETY,11e83fe8-e116-c0e4-99d3-a0369fe50396
BACOLE,edda537c-dfa2-4154-ae29-157b4032556b
Dave Mile,0dab223a-b981-4dae-802a-2e539c2f55d7
Chris Howland,11e81bd1-8a0b-c3f2-a469-a0369fe50396
Aden Cloud,07d5c508-badc-4225-9f95-831786c381bf
Pat Lok,11e81bba-59d1-5fec-b7ff-a0369fe50396
Greg Elenis,9182f4c3-7d97-4dbe-a924-d78cdfa87476
smuv,11e81bc2-cbfe-9e60-92d6-a0369fe50396
Y-Traxx,11e81bc3-67af-65b0-92c9-a0369fe50396
Luciano,11e81bcd-ed6f-ef94-a914-a0369fe50396
Phnk,67040292-7a1a-4835-a0b8-9da6967fc49f
Ishpreet Singh,d162b5b6-b696-4344-8fc4-2e663611a872
MWH,f3579871-c305-4a14-a60c-0ef9b8c39d91
Exyz,02168936-0878-4e92-bf57-2c07bb13afc4
Powerful Donald,d1fb8018-e47a-11e8-bbfb-549f35141000
Xxtarlit⚸,b4bea52b-9625-4ff1-b7e6-710c94402ca4
Simon Ray,11e81bca-fb86-ba8e-8cfa-a0369fe50396
Nik Stone,25c71b56-077a-4d85-aef9-750c45325ea7
René,216aeb3c-c3a8-11e8-a9cb-525400009efb
Nōpi,0a5cc30f-7e15-4666-9bd7-d17c17b68d00
Crossfaith,11e81bc9-420b-8068-b5c6-a0369fe50396
Crayon Pop,11e81bd2-469e-3dd8-9568-a0369fe50396
Lofty Escape,d3ee11ec-d837-4eba-b4c0-7b1b46ceafa6
Vanglowe,533254a0-5157-11ea-aede-801844ee83a6
"Alvaro ""El Barbaro""",11e81bc8-9a5c-7264-a4d7-a0369fe50396
Julien Jabre,11e81bd3-33df-61da-916f-a0369fe50396
Leee John,11e81bbe-cd35-61a0-acb6-a0369fe50396
III,2380c179-ab0b-41d3-baab-13c937322e12
LukHash,11e81bbc-9740-6fd8-9eca-a0369fe50396
evän,58e50e14-c239-11e8-bd2f-525400009efb
EarthLife,11e83fe8-ee73-7598-bd64-aa1c026db3d8
Lookee,84fc8bfe-00a9-11e9-af6b-00163ec5a2fb
Motion Worship,11e83fec-2f9f-b0d8-8733-a0369fe50396
BOABOA,65afad96-c405-42af-acfe-72d915f6549f
DJ PANDISK,997a3619-05c1-41f1-b88a-8f2bed34ef87
DJ Orcun,a5aabace-c652-11e8-9f2b-549f35141000
Darkuro,2f0efafd-8704-47c9-ae83-48607ff5a041
Beatsole,11e81bc7-3f72-f478-8e12-a0369fe50396
Siobhan McCarthy,11e81bbc-d62c-8470-8491-a0369fe50396
Qlank,9043466c-b8d6-11e8-8926-525400009efb
Fets,d164c594-cb04-11e9-ab26-e4434b16cb7a
Love Letter,0b165e10-d49d-11e8-b54a-549f35141000
Nuage,11e81bbf-ccbc-6100-996a-a0369fe50396
Elliot Schooling,3d639eaa-6e2b-11e9-86e7-549f35161576
Jojee,06fdf449-d60d-45b7-bd59-392d53c55e73
Neev Kennedy,11e81bbe-78e3-d852-be43-a0369fe50396
DJ Frank,11e81bba-a087-0aae-a989-a0369fe50396
Fhono,11e83fef-0f95-83dc-a18b-a0369fe50396
Fareoh,11e81bc6-7b64-14c2-a5da-a0369fe50396
Daxten,11e83fed-3f7f-ac6e-9ab6-aa1c026db3d8
Jonny L,11e81bc3-3f17-e5b4-888f-a0369fe50396
Prabhanjan,db4085f8-d0c6-461d-be82-0dd7741d4139
Pandora Journey,78b97e2f-bca4-4f90-af67-ea85db68f3fa
Jadeci,bc64f248-471c-11e9-860a-e4434b16cb7a
Graur,8be52611-5ad3-444e-9baa-63f7873e4acb
da99y,edcdfb73-a6ea-4e05-a27d-e552dfb08502
Dot Exe,40cf10ee-68b0-470d-90ba-c7e77e3ae99c
1-800 GIRLS,11e83fee-38d6-ca40-b88d-aa1c026db3d8
Cyclops Recordings,943c4861-d7f2-4c1f-9162-ac939d2e73d9
Megadrumz,05dc4cd4-eefb-11e8-afa0-549f35141000
Sweatson Klank,11e81bd1-fecc-65a2-bccd-a0369fe50396
Galcher Lustwerk,11e81bcd-7c7b-cc90-96d0-a0369fe50396
Dydy Yeman,a424b8a0-2cc9-4533-81e7-a0df19fedcb8
Très Mortimer,4bc73576-427d-11e9-8562-549f35161576
Gary's Gang,11e81bbb-c6ce-8d08-a440-a0369fe50396
yxngrabi,812b13d5-1fc0-4245-8207-85076077f0b7
Lorena Simpson,11e81bbc-cdbb-e79a-89ce-a0369fe50396
Liviu Hodor,11e81bbc-5cb9-f2d0-914c-a0369fe50396
2Shy,f7b71a43-5539-4c5c-8fc2-2a9b85150766
Monika Kruse,11e81bbf-70f2-9358-bc7f-a0369fe50396
Quivver,11e81bc1-15a7-d1be-8213-a0369fe50396
Rayven Justice,11e81bc1-f7b3-2810-950a-a0369fe50396
Lvne,e6786d70-b46e-11e9-8630-549f35141000
Nicolas Compain,9c642b23-c35e-447b-b092-929c77d1b37a
Michael Riesman,11e81bca-0f1e-a26a-9aa9-a0369fe50396
Connie Diiamond,d4e5b2c2-c471-11e8-9e56-525400009efb
ORANCHA,11e83fec-ee7d-a780-9448-a0369fe50396
Dustinho,9bfa8f43-13ee-47c1-821e-0ccecae931ff
Architecture in Tokyo,11e81bba-b2f0-c96e-9f4e-a0369fe50396
Ulrich Schnauss,11e81bc2-58a6-f14c-9b8d-a0369fe50396
Parg,99e91dc3-a7e7-4ae6-a833-4850eb7ead05
DJ Fait,11e81bcd-e395-870e-933b-a0369fe50396
Jank,55fa67cf-9cb1-4088-b9b5-efba7af288c6
HOLLYFLAME,bb76fc7c-ecbd-11e9-b6ad-549f35141000
Techno Bangers,dae1d906-9c44-4da9-9da7-c92cf6ea538a
Meloboyz,4cdb2a02-0241-4f9a-9595-750326a7a3ac
Clyde Price,b246dadf-ebd2-425a-a625-2ad5dcd2fa2b
Pimp Chic!,c8772d28-c1cd-11e8-8601-525400009efb
Kara-Lis Coverdale,11e81bbb-a2a3-22ea-a35d-a0369fe50396
JOZUA,9a0c7bb0-b5bd-4f1f-9dbc-30643d6a61be
NoteBlock,11e81bbf-6af3-9f42-aee7-a0369fe50396
Lee Dagger,11e81bca-932d-5092-950a-a0369fe50396
Voldtechno,50b8fd84-0e07-11ea-a375-549f35161576
Shahin Shantiaei,d485dee0-fa1f-11e8-bbe3-549f35141000
Mira Appelquist,f779b3a9-df4b-430b-b15e-207316685b09
Morgin Madison,11e83fee-dde1-f730-b7d2-aa1c026db3d8
Carine,517e0862-c63d-11e8-8338-549f35141000
Ngọc Dolil,a35399dc-c5bf-11e8-bea0-549f35141000
ROBPM,659b8a16-c333-11e8-a550-525400009efb
PSYKOTIC,387aa4d7-0beb-4dd6-8ca4-2bc560cfec31
Bissett,11e83fe7-f6e2-64e2-82b5-a0369fe50396
DJ Phellix,43cd354c-3705-11e9-ab82-549f35161576
Stafford Brothers,11e81bcd-d13d-76d4-8666-a0369fe50396
Indigo Eyes,e0ef54eb-69ed-4196-b838-ce208c5412cc
Eyezic,fc0166b2-d254-11e8-b31f-549f35141000
TINYKVT,c164964a-593b-11ea-9b24-801844ee83a6
Don Dicks,41f13bf2-2dd3-41bb-867b-757d0ba9dac0
Veegas,11e83fe6-5902-01c0-9ac8-a0369fe50396
Killercats,11e81bd1-bbf0-effa-a42f-a0369fe50396
KOANS,7cf8d658-e4ba-4a32-a6c5-64f0ad2b29a8
The Obsidian,a53e6828-1261-11e9-88f1-549f35141000
Skilah,4941bb8d-6281-433d-a20d-3791241c212c
DAYIZ,d8854911-038e-4719-ab6e-f0fa1ef7253d
IWL,9eb75c46-839c-4252-9b7a-5bbdd17fef28
Titus,11e83fe3-af33-1abe-bae3-a0369fe50396
Vendredi,95644c66-b8ce-11e8-8d1d-525400009efb
Vendredi,11e81bcc-97a3-107e-bf49-a0369fe50396
Kill Paris,11e81bbd-3e35-9dc2-a182-a0369fe50396
Jappa,11e81bc3-5e2d-531c-88b0-a0369fe50396
kayax19,c3a36c51-8bd7-4376-8dae-87b014aef7f1
REBRN,4dba6ced-ab88-403c-843d-6fff52da21e4
RXBY,b7700505-f507-49a4-96ab-54f608881b23
GESES,b040ba52-2c63-11e9-99df-801844edfa71
Mario salseo,ecd3d08a-5418-46a7-a4ee-48d91a377a0f
PJ,11e81bbd-e9d4-da58-bcee-a0369fe50396
JDM,11e81bca-65b1-f3ac-898e-a0369fe50396
Hxntai Ninja,616d1b41-285e-41d8-988f-78a86f64962a
Deomid,cad0dc74-4059-45a4-820f-557c08a281ad
Neutrophic,2940c12e-c1d2-11e8-8288-525400009efb
House Victimz,11e83fe0-1331-eb02-af45-a0369fe50396
Zero Oto,d19e8eca-5aca-46d4-a767-6efbd195b389
Alpha Portal,11e81bd2-5290-0f2c-b597-a0369fe50396
pxp pxp,e3965b2a-8d03-4de7-85dc-94f99d85c387
Hildegard von Blingin',111bad31-31fe-4f9a-bf09-a01ba03b0a3c
Justin J. Moore,42ecbd1c-8077-11e9-a5c4-549f35161576
Slinkee Minx,11e81bbd-f4f4-f706-8e3b-a0369fe50396
ionnalee,11e81bd0-72f7-af7e-8b5b-a0369fe50396
Jeremy Amato,f01d7172-79d8-4991-918b-4b66aefbd2ee
Risad Remix,7ed056cc-e2a3-4fa5-9aa5-d647133cfb31
Justina Valentine,11e81bce-6127-9a68-b9c1-a0369fe50396
Luca Eck,54ff4840-44f2-11ea-ae91-e4434b2a4898
Chief Commander Ebenezer Obey,6b79a3a6-b347-11e8-921f-525400009efb
Dr Rubberfunk,11e81bc9-e2c7-0004-a878-a0369fe50396
Slađa Delibašić,9e7da374-c323-11e8-8e7e-525400009efb
Bok Nero,11e81bbf-5b38-a58e-bc50-a0369fe50396
LVNX,4d308b94-28ff-4749-8648-aada9f4494f4
Jonwayne,11e81bd2-635a-8fe4-a1d6-a0369fe50396
Buzz Kull,11e81bd0-9f18-b5d0-ab07-a0369fe50396
Islnd,b28a7e8e-d890-4a1b-8dde-2b2c4f089807
João Selva,11e81bc8-eb4f-38dc-b1c7-a0369fe50396
Derun,4fbe9690-d8f3-11e8-ae9b-549f35161576
ROUF MUSIK,de94b0df-4701-4eb9-bbaa-445adc8d08c0
Gaccio,d3a6d90f-e731-409f-b542-ddcb7ac5941f
Synthatic,11e81bbf-2f38-813e-b74f-a0369fe50396
Citizen Deep,11e83fe5-b144-6a90-805f-aa1c026db3d8
Shiloh & Bros,7166c670-86ae-45a9-92a4-e7d36777b3d7
UNNAMED (UNMD),cd3ea3ce-b5f9-11e9-a886-549f35161576
AlorG,3e5a3be8-236f-4a88-af1e-83bc322e4ac4
Eximo Blue,11e83fee-9cc3-9038-ae39-aa1c026db3d8
Tomos,1f570c5a-d84c-11e8-999d-549f35141000
Fozzie,11e83fe3-14c9-0718-8d78-aa1c026db3d8
LuckyProduction,a8d68f20-a491-11e9-92ea-549f35161576
RYO BAHOW,a6b033c6-d0c3-4386-8c41-4ca47c228931
Leonid Rudenko,11e81bbe-c4b1-4472-bd36-a0369fe50396
Oddxperienc,11e83fe4-7826-fd64-aac7-a0369fe50396
notinbed,f3f33b50-2e48-41f2-ae69-dcb0dd607a37
Arno Elias,11e81bbb-dd94-f78e-9191-a0369fe50396
Arcano,11e81bbb-1b4e-5f30-baa0-a0369fe50396
B. Devotion,5e7ba676-9c5e-11e9-912b-549f35161576
Spayds,4a62bcb7-cdc8-4953-b9e6-510793ba75a1
Rian Wood,4c19ffc6-9c3d-11e9-9c10-549f35161576
Sodown,11e81bc2-628d-314e-afc9-a0369fe50396
Deadcrow,11e81bd1-157b-a00c-b883-a0369fe50396
Axway,263334f0-6044-11ea-bc1c-e4434b2a4898
Bo Saris,11e81bc2-79ff-6a9a-81ed-a0369fe50396
Dario D'Attis,11e81bbe-2468-a3fc-895c-a0369fe50396
Josh & Wesz,11e81bc0-93c9-8fb6-b169-a0369fe50396
Low Deep T,11e81bbf-e791-da3c-9127-a0369fe50396
Melicia,11e81bbc-1027-bde4-ba3f-a0369fe50396
uto,11e83feb-08d5-d6fe-81c4-a0369fe50396
DJ RaMeMes (O DESTRUIDOR DO FUNK),46509168-377e-11ea-b212-801844edfa71
DJ Soda,11e83fec-0dab-cbec-8be4-a0369fe50396
XI,11e81bc4-2383-f8e6-ab94-a0369fe50396
Deepack,11e81bc6-f853-c3e2-b1d9-a0369fe50396
N'dinga Gaba,11e83fe1-e289-13ca-9c34-aa1c026db3d8
Ninski,11e83fea-eeb7-24ee-9d8b-aa1c026db3d8
Osrsbeatz,5efaae10-4a49-4a63-a70d-b73e026e92c8
Bluberii,0dcbb265-b8f9-43b9-8a98-bcfda6d05384
Scott Hardkiss,11e81bc7-79e4-95d0-ab34-a0369fe50396
Nagawa Meditation,656d9514-beb6-4456-9690-709a0ddca462
Vylet Pony,842c1a62-b8d0-11e8-a3c3-525400009efb
Jucee Froot,11e83fee-c6f9-226e-bc5c-a0369fe50396
36,862b97aa-904a-11e9-be7c-00163ec5a2fb
7and5,11e81bc3-07cb-703a-b42e-a0369fe50396
Jack,cb31e5a6-c9a4-11e8-a603-549f35141000
Copyright,11e81bd1-e136-3950-b9df-a0369fe50396
HCTM,4b828bf6-2963-493f-9cf0-02b0b8c3a869
KTrek,b5410eac-bedb-11e9-8380-549f35161576
Hinoku,3579e014-6734-4a79-88cf-ad4d2967ce4c
Mc Jair da Rocha,11e83fe1-14a7-de6e-8f5b-aa1c026db3d8
Wealstarcks,11e81bbf-6b87-ef62-b120-a0369fe50396
your home,ec65a396-7467-4909-b159-bfdd01629d5b
Dazed,eb6bdb88-c5a8-11e8-8e1c-549f35141000
The WAV.s,11e81bc0-329b-678c-8de7-a0369fe50396
Bingo Bango,a208cfd5-0f2e-40c7-b777-8698a2044ed1
PLAY 21,0fc07044-226e-40f2-8564-0d3a3249f670
INViDa,ca83b32e-4261-11e9-ae78-549f35161576
KATFYR,11e81bce-1e95-0406-9fea-a0369fe50396
Anh,11e83fe5-49be-77da-be4d-a0369fe50396
Elvis Mankada,b1bfab4b-83cb-4602-9784-d73d70eecc58
BIG SIS,4b4b44a9-946e-4ac3-a456-79ba70df2d47
Erol Alkan,11e81bc1-a2ae-abdc-9b68-a0369fe50396
1788-L,11e83fee-d18c-d8ec-a2b5-aa1c026db3d8
Toulouse,11e81bbb-e24a-1638-906e-a0369fe50396
Kavithai Gundar Emcee Jesz,a05a2ef0-c1a3-11e8-817c-525400009efb
Soul Star,11e81bc3-eae7-d066-9fcb-a0369fe50396
Yu Hayami,11e81bbd-48e5-0906-8281-a0369fe50396
Vanessa Daou,11e81bcb-6265-bade-b33b-a0369fe50396
Ghostpoet,11e81bbb-4c6c-45dc-a330-a0369fe50396
D-Lo,11e81bc3-c639-2346-8fd1-a0369fe50396
Perpetuous Dreamer,11e81bba-d972-f9fe-9d5a-a0369fe50396
Liz Kim Cương,3ace3700-18e3-11ea-838d-549f35161576
LondonGround,11e81bca-501f-1ec0-bc17-a0369fe50396
Lilly Bay,eceeb8fa-799c-49b9-aba5-a0e1609f07c7
Lah'Vee,3fd90856-acc8-4bfa-8fa5-840da7b359e9
Andreíos,62ba7901-565b-4f1f-afcb-8f39f9dbd4db
ExQ,11e83fe3-8a41-2412-bc41-aa1c026db3d8
Hit the Lights,11e81bbf-886b-961a-91f4-a0369fe50396
Oliver Gil,11e83fe1-8b1b-6b2e-8ad4-aa1c026db3d8
Dirty Radio,11e81bbf-afee-8b48-bad5-a0369fe50396
Adeva,11e81bbd-2603-df8e-ab4d-a0369fe50396
Kyle Edwards,11e81bcb-72ea-2804-883a-a0369fe50396
House Boulevard,11e81bc3-6b73-1688-95b6-a0369fe50396
Forest Swords,11e81bd2-138a-6bf6-abbb-a0369fe50396
Makalu,aa16f6fa-d712-4fb9-a0e8-6f980c0693df
Gidayyat,49113484-b8e0-11e8-ab16-525400009efb
Majlo,ad9cc5eb-1ae3-4d5f-828b-4d6a822e7728
Fomadd,3a57a1c1-fa30-4f0b-8c66-28c7d1643372
Schak,bdef1c95-b2bd-4c20-b77e-7f04d8bdba02
Airfox,a4273db2-5026-4851-8f4b-1c01bb592edb
Banaati,3296c9d4-c322-11e8-a585-525400009efb
Georgie Riot,594ae8fc-2018-4b60-9d74-15f354209e27
Kill Them With Colour,11e81bcd-bbb4-c4d4-8d4d-a0369fe50396
12dust,5a16ff9c-56d9-11e9-acdc-549f35161576
DaniSogen,51d68d04-460d-4539-abd0-b7ef18cf3abf
DJ Apres Ski,11e81bcc-7502-7000-b2f8-a0369fe50396
ZIWA,3c319e73-0f30-4ad7-98f6-3bca9b239f6a
Marseli,9fc5cdec-c9a4-11e8-9f5e-549f35161576
Kartik Chandna,889722de-d75d-4a92-98f6-c8054b99fd9c
Madcat,11e83fec-ddb4-8b26-9caa-aa1c026db3d8
Mia Moretti,7e84850e-9c0f-11e9-a2d7-549f35141000
Smooth Touch,11e81bc6-63a6-72ee-a8ec-a0369fe50396
Mambo King,11e81bc3-b8ee-a4ea-9d09-a0369fe50396
My Life With the Thrill Kill Kult,11e81bd1-3f1c-6306-aafc-a0369fe50396
Key4050,fb7f221c-2225-11e9-8145-549f35161576
Giants' Nest,da85f4ee-2740-11e9-8392-549f35161576
∏EVER,b0132b78-6091-40e3-840e-6003ce687a0e
KARLA,95e45aeb-7656-4786-b765-7672c722cdfe
DJ Bombompret,80a84523-46ec-45bc-b0d7-096fed7f7807
Lil Shine,736fb365-54a8-47dc-8ae8-b045a5bddaf8
Marc Wiese,5769fb3d-8f2b-44d7-a576-d9f847e6d973
Kava,fd6dcb14-fc96-11e8-b501-549f35141000
Felix Averian,1da76418-18b9-4ac0-a228-bf2f4ad10bfa
Somore,11e81bd3-3888-1358-b9c2-a0369fe50396
V.Underground,11e83fe1-818f-f854-ba81-a0369fe50396
Maduff,12c300f2-6b7c-11e9-88b0-e4434b16cb7a
kkbutterfly27xx,4e6064a1-925c-4d7c-83ac-2d3f3c78e426
Emmanuel Santarromana,11e81bd1-7577-a726-a9bc-a0369fe50396
Smartface,0939741c-c59b-11e8-8974-549f35141000
Ricky Eat Acid,11e81bd2-1880-24ca-bfcc-a0369fe50396
Daph,9e95ad7a-a9eb-4706-9a01-65c3cab2c913
shandr,22f59172-13c2-4d15-a0b9-5a65b85c84df
Jurgen Vries,11e81bc2-0c84-938c-8eba-a0369fe50396
VINCINT,11e83fea-9fee-b638-aa1b-aa1c026db3d8
Local Suicide,11e81bc8-85d9-3804-91d9-a0369fe50396
Manny Chu,de3ce58f-0ae4-470a-a2c6-f9cb8656f8e8
DJ PLAYASTATION,72cf9f70-5a6e-4af7-a5a1-67a1ae40fdaa
DJ Kazzanova,11e83fe0-20ac-7d6a-8c16-aa1c026db3d8
SKYND,e9d2d504-b8d0-11e8-8c27-525400009efb
DJ Lloyd Drop,7eda7e0b-b3ee-4058-835d-e28b669ce75a
People Safari,23d24b1d-2d8c-42ab-8910-8da4e07ce330
Chlär,0667aa56-4c32-11e9-9401-549f35141000
Simple Creatures,d4f59154-2067-11e9-ac38-549f35141000
Jesse Rose,11e81bbd-232a-4230-af5b-a0369fe50396
DJ Hazard,11e81bd1-e67b-b3f4-b996-a0369fe50396
Adam Jamar,6d04193f-3aa2-4f8c-9585-85aeead5e94e
Baby Alice,11e81bc0-c82c-ab3a-a2f0-a0369fe50396
Robin Hannibal,11e81bbf-14f4-fbae-b8a4-a0369fe50396
Cem Akca,1c66766e-7948-11e9-9cc2-801844edfa71
Jikuru,42a03899-27a6-46e8-93c4-5035f5a9658d
Neeza,dfe15d18-2265-462f-a393-b252458cba48
Sam Binga,11e81bc1-1f46-5bfa-a869-a0369fe50396
Xblaze,37729ec8-c242-11e8-82ea-525400009efb
Wehbba,11e81bd0-d122-db3c-83d5-a0369fe50396
Theo Parrish,11e81bbd-35dd-d3b0-a09f-a0369fe50396
Nuzu Deep,11e83fee-c244-f356-8182-a0369fe50396
Hugo Samba,571371e4-ea68-466b-8e22-baa907b14b71
Miret,a7559950-b3ad-11e8-a3aa-525400009efb
Shavy Vik,439aeb1c-1169-4c49-ac3d-4458bf926589
Ben & Tim,0351d134-c6a4-11e8-9862-549f35141000
2Sher,11e83fe4-e2d2-196e-8699-aa1c026db3d8
Nanasai,7f2403d6-d3b0-11e8-aa5c-549f35161576
Master-D,11e83fe4-db49-3b6e-9674-a0369fe50396
Mäkki,11e81bbb-002b-2120-80d9-a0369fe50396
Deep Saints,11e83fe6-921b-813e-8777-aa1c026db3d8
SHON,880f208e-e472-11e8-bcdd-549f35161576
Manta,11e81bc9-130d-133a-84ed-a0369fe50396
Hrutul,dd904784-2a98-4171-a21b-fe7a6604969f
Genyee,3b329db4-f5b6-4483-820e-7c768a32c793
Swedish Red Elephant,11e81bbe-834e-7284-839e-a0369fe50396
PH Electro,11e81bd3-4d74-e0d4-825b-a0369fe50396
John Talabot,11e81bca-fc5b-8ed0-9af8-a0369fe50396
Thomas Rasmus,159cc01e-c3a3-11e8-baed-525400009efb
dvine,247a14ee-fea7-11e8-9a02-549f35161576
Unworn,2714526b-3736-4bf8-bdf4-adab77247d83
ML Gayatri,ab26c726-cf31-45f4-875c-00a0ccdeb538
MORENITA,9f01390d-2c4c-49d5-9480-7b42929f0364
Sergio,89684540-c1cd-11e8-9f14-525400009efb
DJ Beatriz Cerqueira,9095a0dd-c24a-47ea-a57e-9fd37679378f
Barlas & Mert,44ca96b0-b8f2-11e8-b27a-525400009efb
Alex Gopher,11e81bbf-a48c-30fc-837e-a0369fe50396
Sofía Cristo,79406ca0-e4b0-11e8-b682-549f35141000
Watch The Duck,11e81bbe-999c-a59c-9a75-a0369fe50396
Cosmic Boys,11e81bbb-5e07-ec1a-88bb-a0369fe50396
Enoo Napa,11e83fe5-d026-09fa-9259-aa1c026db3d8
Kornél Kovács,11e81bbc-4059-fd9c-9825-a0369fe50396
Jeanne Added,11e81bcb-6e9b-83e2-b2e8-a0369fe50396
Itoko Toma,11e83feb-115c-06ea-b6e7-aa1c026db3d8
Lauer,11e81bbc-8e56-c020-a2ed-a0369fe50396
Berk Çakmak,a763a466-7e07-4661-9d5a-35f270af7c70
Adriana,11e83fe0-ee7d-e8d2-8daf-aa1c026db3d8
USAO,11e81bbb-7095-8f4a-a7fd-a0369fe50396
Zanon,11e81bc3-2978-b3be-aed8-a0369fe50396
HIROOMI TOSAKA,11e83fec-5ff9-21ce-81ad-aa1c026db3d8
Reverse,307340ec-4c34-11e9-ab8b-e4434b16cb7a
J Mascis,11e81bc0-733a-7ae4-bf7b-a0369fe50396
Sybyr,11e83fed-71a0-4fe6-b400-aa1c026db3d8
Hitkend House Lab,e2d66a01-0cd5-46e7-9b8a-1025a8effbef
Andrew Weatherall,11e81bbb-546f-00c6-964b-a0369fe50396
Yakushimaru Etsuko,11e83fe5-8672-b344-85e3-a0369fe50396
Josef Briem,25f152a1-8b53-491b-8b68-f1354dcc41bf
wev,b9f7b18e-c649-11e8-8b2f-549f35161576
Meanetik,32c3ee53-2ab2-4106-b515-dad59b5a2a00
Annetha,fd58a8e3-cb3b-402b-a559-d0d21c69b625
Cloud Nothings,11e81bc0-5afb-4ee0-9b8a-a0369fe50396
Sweep,11e81bc7-e5ff-c42e-8a9d-a0369fe50396
Alex Somers,11e81bc0-3137-b8a0-8d80-a0369fe50396
Żwirek,11e83feb-16f7-6b4e-b262-a0369fe50396
Emma Brammer,11e81bbd-17f4-a1a8-9acc-a0369fe50396
GRLS,6be73e90-5cf0-11e9-a880-549f35141000
Yma Sumac,11e81bd1-776c-ea32-a507-a0369fe50396
yatashi,a2f73627-a43c-49e0-bc59-ae9f222b3f8e
OnDubGround,11e81bba-6145-d82a-ba7d-a0369fe50396
Esh,11e81bbc-128d-dc94-9934-a0369fe50396
Miane,5443bccc-4716-11e9-8ab6-549f35161576
HesaÄijä,11e83fe5-3b32-f894-ad5f-a0369fe50396
slowed down music,81a68254-57df-409b-9104-6b358c246e2a
Pilotpriest,11e81bc8-181a-4862-8ed3-a0369fe50396
Christyn,2e2e2f2f-bc28-4a70-8055-347f624c8bd6
Sagan,11e81bd0-4f78-7bd2-a0d9-a0369fe50396
Slowly Rolling Camera,11e81bc6-f2eb-5ba4-ad48-a0369fe50396
Solfeggio Medicine Frequencies,6160b261-7e01-461a-84e7-b9905c292333
Kobaryo,11e81bbc-bf69-e782-8ed3-a0369fe50396
Terrenoire,11e83fee-ff51-8e62-b016-aa1c026db3d8
Charlz,11e81bce-63ef-9de0-8c39-a0369fe50396
Karlae,a89330ba-05ca-11e9-8977-549f35161576
Greenice,24e291a8-f6e2-11e8-ac53-549f35161576
Shiek,d79a7453-91b5-40f7-9d20-07e5d496e78a
Wishard,29219620-58a5-4408-b85a-a421d0175b2b
55ASKY,c7c5729c-4946-45f1-98d8-f07fedefc246
Beat Soul,e4001ff4-903b-43a7-8570-40e08caf1917
TOBACCO,11e81bbb-4f27-c71a-9134-a0369fe50396
Randy Zheku,22007175-c17f-4ded-af8f-060157529918
Llewellyn,11e81bc1-c2fb-2a64-8ba0-a0369fe50396
Stereo Express,11e81bc2-3eff-3dee-9ba2-a0369fe50396
WXNS,31c7a64a-3a73-40bd-8294-3875d3540078
Stefaan Junnior,153a23ba-774d-4aef-8e3e-2a341a6dfb4c
Andrew Applepie,11e81bca-3a80-ddf6-b3cb-a0369fe50396
Tseba,8b5b317c-c893-4e8e-944c-f23a1c5a6ca0
Duvall,6068b897-8e0f-45e3-a8fa-bdc32d7a0404
DJ Fisherman,11e83fdf-ca39-cfa0-8c97-aa1c026db3d8
Гудзон,d5374cfa-2ee1-11ea-99d6-e4434b2a4898
James Mercy,11e83fe9-cbbe-7bb4-912f-aa1c026db3d8
awaikaze,1b86c2ab-f91e-4d49-b77e-8a046f36154a
